1975	25	しまざき由理	面影	-0.78
1975	26	敏いとうとハッピー＆ブルー	わたし祈ってます	0.65
1975	27	小柳ルミ子	冬の駅	-0.35
1975	28	西城秀樹	恋の暴走	-0.73
1975	29	桜田淳子	ひとり歩き	-0.78
1975	30	野口五郎	夕立ちのあとで	-0.35
1976	01	子門真人	およげ!たいやきくん	0.12
1976	03	都はるみ	北の宿から	-0.85
1976	04	太田裕美	木綿のハンカチーフ	-0.45
1976	05	二葉百合子	岸壁の母	-0.87
1976	06	中村雅俊	俺たちの旅	-0.32
1976	07	あおい輝彦	あなただけを	0.96
1976	08	山口百恵	横須賀ストーリー	-0.4
1976	09	因幡晃	わかって下さい	-0.68
1976	11	イルカ	なごり雪	-0.15
1976	13	太田裕美	赤いハイヒール	-0.18
1976	14	小椋佳	めまい	-0.73
1976	16	山口百恵	愛に走って	-0.73
1976	17	岩崎宏美	センチメンタル	0.92
1976	18	山口百恵	パールカラーにゆれて	0.42
1976	20	岩崎宏美	ファンタジー	-0.32
1976	21	キャンディーズ	春一番	0.71
1976	22	桜田淳子	夏にご用心	0.6
1976	23	山口百恵	白い約束	-0.35
1976	24	内藤やす子	弟よ	-0.66
1976	26	西城秀樹	君よ抱かれて熱くなれ	0.45
1976	27	小椋佳	揺れるまなざし	-0.35
1976	28	野口五郎	針葉樹	-0.25
1976	29	グレープ	無縁坂	-0.45
1976	30	岩崎宏美	未来	0.78
1977	01	ピンク・レディー	渚のシンドバッド	0.62
1977	03	ピンク・レディー	ウォンテッド	-0.57
1977	04	沢田研二	勝手にしやがれ	-0.32
1977	05	小林旭	昔の名前で出ています	-0.27
1977	06	さだまさし	雨やどり	0.15
1977	08	ピンク・レディー	S・O・S	-0.75
1977	09	清水健太郎	失恋レストラン	-0.35
1977	10	ハイ・ファイ・セット	フィーリング	-0.25
1977	11	都はるみ	北の宿から	-0.73
1977	13	小柳ルミ子	星の砂	-0.71
1977	14	ピンク・レディー	ペッパー警部	-0.15
1977	15	狩人	あずさ2号	-0.66
1977	18	松崎しげる	愛のメモリー	0.86
1977	19	山口百恵	赤い衝撃	0.82
1977	20	山口百恵	イミテイション・ゴールド	-0.38
1977	21	山口百恵	夢先案内人	0.63
1977	22	ダウン・タウン・ブギウギ・バンド	サクセス	-0.35
1977	24	沢田研二	憎みきれないろくでなし	-0.75
1977	25	研ナオコ	あばよ	-0.7
1977	26	石川さゆり	能登半島	0.25
